,sun_temp,shade_temp,air_temp,TIME,TAREF,RH,VREF,SOLR,TSKYC,DEW,time,time_series_doc,microhabitat,predicted,residual,Hour_sin,Hour_cos
1,11.98378468,18.99462902,19.1757231,0,19.1757231,69.59313407,2.252037561,0,5.070101574,0.03882707,02/04/2025,harod2_sun.csv,sun,11.98378468,10.21621532,0,1
2,11.98378468,18.99462902,19.1757231,0,19.1757231,69.59313407,2.252037561,0,5.070101574,0.03882707,02/04/2025,harod2_shd.csv,shade,18.99462902,2.105370978,0,1
3,11.98378468,18.99462902,19.1757231,0,19.1757231,69.59313407,2.252037561,0,5.070101574,0.03882707,02/04/2025,harod2_air.csv,air,19.1757231,0.524276904,0,1
4,14.6354669,16.98084713,17.81304064,60,17.81304064,73.62099355,1.612495133,0,3.442583339,0,02/04/2025 1:00,harod2_sun.csv,sun,14.6354669,6.064533098,0.258819045,0.965925826
5,14.6354669,16.98084713,17.81304064,60,17.81304064,73.62099355,1.612495133,0,3.442583339,0,02/04/2025 1:00,harod2_shd.csv,shade,16.98084713,3.319152871,0.258819045,0.965925826
6,14.6354669,16.98084713,17.81304064,60,17.81304064,73.62099355,1.612495133,0,3.442583339,0,02/04/2025 1:00,harod2_air.csv,air,17.81304064,1.186959364,0.258819045,0.965925826
7,13.99641505,16.95996161,16.91959965,120,16.91959965,75.52755137,1.062375899,0,2.639967613,0,02/04/2025 2:00,harod2_sun.csv,sun,13.99641505,5.203584946,0.5,0.866025404
8,13.99641505,16.95996161,16.91959965,120,16.91959965,75.52755137,1.062375899,0,2.639967613,0,02/04/2025 2:00,harod2_shd.csv,shade,16.95996161,2.640038394,0.5,0.866025404
9,13.99641505,16.95996161,16.91959965,120,16.91959965,75.52755137,1.062375899,0,2.639967613,0,02/04/2025 2:00,harod2_air.csv,air,16.91959965,-0.419599653,0.5,0.866025404
10,13.12413039,16.50861492,15.73698901,180,15.73698901,77.71286781,1.108746271,0,0.631903077,0,02/04/2025 3:00,harod2_sun.csv,sun,13.12413039,4.375869614,0.707106781,0.707106781
11,13.12413039,16.50861492,15.73698901,180,15.73698901,77.71286781,1.108746271,0,0.631903077,0,02/04/2025 3:00,harod2_shd.csv,shade,16.50861492,2.191385076,0.707106781,0.707106781
12,13.12413039,16.50861492,15.73698901,180,15.73698901,77.71286781,1.108746271,0,0.631903077,0,02/04/2025 3:00,harod2_air.csv,air,15.73698901,-0.036989014,0.707106781,0.707106781
13,13.55525,16.19282062,15.60722063,240,15.60722063,77.33406151,1.187756002,30.02051852,0.397097887,0,02/04/2025 4:00,harod2_sun.csv,sun,13.55525,3.444749996,0.866025404,0.5
14,13.55525,16.19282062,15.60722063,240,15.60722063,77.33406151,1.187756002,30.02051852,0.397097887,0,02/04/2025 4:00,harod2_shd.csv,shade,16.19282062,2.207179382,0.866025404,0.5
15,13.55525,16.19282062,15.60722063,240,15.60722063,77.33406151,1.187756002,30.02051852,0.397097887,0,02/04/2025 4:00,harod2_air.csv,air,15.60722063,0.092779365,0.866025404,0.5
16,21.94471919,17.63475071,18.16556349,300,18.16556349,68.00560203,1.094947935,322.0340481,2.951740127,0,02/04/2025 5:00,harod2_sun.csv,sun,21.94471919,-3.344719194,0.965925826,0.258819045
17,21.94471919,17.63475071,18.16556349,300,18.16556349,68.00560203,1.094947935,322.0340481,2.951740127,0,02/04/2025 5:00,harod2_shd.csv,shade,17.63475071,1.765249294,0.965925826,0.258819045
18,21.94471919,17.63475071,18.16556349,300,18.16556349,68.00560203,1.094947935,322.0340481,2.951740127,0,02/04/2025 5:00,harod2_air.csv,air,18.16556349,3.934436507,0.965925826,0.258819045
19,26.39545264,18.1437611,20.74990467,360,20.74990467,54.26534623,1.677222599,486.4546301,4.628772712,0,02/04/2025 6:00,harod2_sun.csv,sun,26.39545264,-3.795452635,1,6.12E-17
20,26.39545264,18.1437611,20.74990467,360,20.74990467,54.26534623,1.677222599,486.4546301,4.628772712,0,02/04/2025 6:00,harod2_shd.csv,shade,18.1437611,1.956238904,1,6.12E-17
21,26.39545264,18.1437611,20.74990467,360,20.74990467,54.26534623,1.677222599,486.4546301,4.628772712,0,02/04/2025 6:00,harod2_air.csv,air,20.74990467,1.850095332,1,6.12E-17
22,30.58355735,18.35025626,22.39974449,420,22.39974449,46.12058436,2.049277096,699.878074,5.470639151,0,02/04/2025 7:00,harod2_sun.csv,sun,30.58355735,2.816442648,0.965925826,-0.258819045
23,30.58355735,18.35025626,22.39974449,420,22.39974449,46.12058436,2.049277096,699.878074,5.470639151,0,02/04/2025 7:00,harod2_shd.csv,shade,18.35025626,2.249743743,0.965925826,-0.258819045
24,30.58355735,18.35025626,22.39974449,420,22.39974449,46.12058436,2.049277096,699.878074,5.470639151,0,02/04/2025 7:00,harod2_air.csv,air,22.39974449,1.400255511,0.965925826,-0.258819045
25,42.90529914,18.26541076,24.07639026,480,24.07639026,39.88389002,2.725474771,833.1477801,6.554220052,0,02/04/2025 8:00,harod2_sun.csv,sun,42.90529914,-7.305299142,0.866025404,-0.5
26,42.90529914,18.26541076,24.07639026,480,24.07639026,39.88389002,2.725474771,833.1477801,6.554220052,0,02/04/2025 8:00,harod2_shd.csv,shade,18.26541076,3.134589238,0.866025404,-0.5
27,42.90529914,18.26541076,24.07639026,480,24.07639026,39.88389002,2.725474771,833.1477801,6.554220052,0,02/04/2025 8:00,harod2_air.csv,air,24.07639026,0.923609737,0.866025404,-0.5
28,52.90466562,18.2902159,24.7804191,540,24.7804191,37.72771206,3.003126396,913.223795,7.283367852,0,02/04/2025 9:00,harod2_sun.csv,sun,52.90466562,-7.604665621,0.707106781,-0.707106781
29,52.90466562,18.2902159,24.7804191,540,24.7804191,37.72771206,3.003126396,913.223795,7.283367852,0,02/04/2025 9:00,harod2_shd.csv,shade,18.2902159,3.909784103,0.707106781,-0.707106781
30,52.90466562,18.2902159,24.7804191,540,24.7804191,37.72771206,3.003126396,913.223795,7.283367852,0,02/04/2025 9:00,harod2_air.csv,air,24.7804191,1.319580895,0.707106781,-0.707106781
31,53.96316853,18.01942533,25.41665008,600,25.41665008,35.0150056,3.393691666,924.6618395,8.446362825,0,02/04/2025 10:00,harod2_sun.csv,sun,53.96316853,-2.963168526,0.5,-0.866025404
32,53.96316853,18.01942533,25.41665008,600,25.41665008,35.0150056,3.393691666,924.6618395,8.446362825,0,02/04/2025 10:00,harod2_shd.csv,shade,18.01942533,5.780574672,0.5,-0.866025404
33,53.96316853,18.01942533,25.41665008,600,25.41665008,35.0150056,3.393691666,924.6618395,8.446362825,0,02/04/2025 10:00,harod2_air.csv,air,25.41665008,1.383349924,0.5,-0.866025404
34,52.59666323,17.80942912,25.83280513,660,25.83280513,32.70801388,3.437723322,864.4752154,8.326129426,0,02/04/2025 11:00,harod2_sun.csv,sun,52.59666323,1.10333677,0.258819045,-0.965925826
35,52.59666323,17.80942912,25.83280513,660,25.83280513,32.70801388,3.437723322,864.4752154,8.326129426,0,02/04/2025 11:00,harod2_shd.csv,shade,17.80942912,8.390570883,0.258819045,-0.965925826
36,52.59666323,17.80942912,25.83280513,660,25.83280513,32.70801388,3.437723322,864.4752154,8.326129426,0,02/04/2025 11:00,harod2_air.csv,air,25.83280513,1.467194869,0.258819045,-0.965925826
37,48.50589064,17.3065972,25.91577363,720,25.91577363,30.60955776,3.550266448,744.8517244,6.791168171,0,02/04/2025 12:00,harod2_sun.csv,sun,48.50589064,3.494109362,1.22E-16,-1
38,48.50589064,17.3065972,25.91577363,720,25.91577363,30.60955776,3.550266448,744.8517244,6.791168171,0,02/04/2025 12:00,harod2_shd.csv,shade,17.3065972,9.2934028,1.22E-16,-1
39,48.50589064,17.3065972,25.91577363,720,25.91577363,30.60955776,3.550266448,744.8517244,6.791168171,0,02/04/2025 12:00,harod2_air.csv,air,25.91577363,1.48422637,1.22E-16,-1
40,41.93009509,16.79216514,25.45867907,780,25.45867907,31.10545654,3.557642076,549.4329501,6.147413318,0,02/04/2025 13:00,harod2_sun.csv,sun,41.93009509,4.669904915,-0.258819045,-0.965925826
41,41.93009509,16.79216514,25.45867907,780,25.45867907,31.10545654,3.557642076,549.4329501,6.147413318,0,02/04/2025 13:00,harod2_shd.csv,shade,16.79216514,11.00783486,-0.258819045,-0.965925826
42,41.93009509,16.79216514,25.45867907,780,25.45867907,31.10545654,3.557642076,549.4329501,6.147413318,0,02/04/2025 13:00,harod2_air.csv,air,25.45867907,2.141320927,-0.258819045,-0.965925826
43,35.32139673,16.29142009,24.4616734,840,24.4616734,32.22411145,3.238407108,376.1460937,5.009097519,0,02/04/2025 14:00,harod2_sun.csv,sun,35.32139673,7.578603273,-0.5,-0.866025404
44,35.32139673,16.29142009,24.4616734,840,24.4616734,32.22411145,3.238407108,376.1460937,5.009097519,0,02/04/2025 14:00,harod2_shd.csv,shade,16.29142009,10.20857991,-0.5,-0.866025404
45,35.32139673,16.29142009,24.4616734,840,24.4616734,32.22411145,3.238407108,376.1460937,5.009097519,0,02/04/2025 14:00,harod2_air.csv,air,24.4616734,2.438326595,-0.5,-0.866025404
46,24.6223993,15.65908771,23.20126089,900,23.20126089,35.14028316,2.728418046,68.0553646,3.980808416,0,02/04/2025 15:00,harod2_sun.csv,sun,24.6223993,10.2776007,-0.707106781,-0.707106781
47,24.6223993,15.65908771,23.20126089,900,23.20126089,35.14028316,2.728418046,68.0553646,3.980808416,0,02/04/2025 15:00,harod2_shd.csv,shade,15.65908771,9.140912287,-0.707106781,-0.707106781
48,24.6223993,15.65908771,23.20126089,900,23.20126089,35.14028316,2.728418046,68.0553646,3.980808416,0,02/04/2025 15:00,harod2_air.csv,air,23.20126089,1.798739113,-0.707106781,-0.707106781
49,18.46505162,15.4771906,21.28401075,960,21.28401075,41.86322871,1.729122903,0,4.81430164,0,02/04/2025 16:00,harod2_sun.csv,sun,18.46505162,10.73494838,-0.866025404,-0.5
50,18.46505162,15.4771906,21.28401075,960,21.28401075,41.86322871,1.729122903,0,4.81430164,0,02/04/2025 16:00,harod2_shd.csv,shade,15.4771906,7.522809403,-0.866025404,-0.5
51,18.46505162,15.4771906,21.28401075,960,21.28401075,41.86322871,1.729122903,0,4.81430164,0,02/04/2025 16:00,harod2_air.csv,air,21.28401075,-1.184010747,-0.866025404,-0.5
52,16.61902489,15.2427661,18.63026236,1020,18.63026236,50.52116709,1.073927276,0,8.950275343,0,02/04/2025 17:00,harod2_sun.csv,sun,16.61902489,8.380975109,-0.965925826,-0.258819045
53,16.61902489,15.2427661,18.63026236,1020,18.63026236,50.52116709,1.073927276,0,8.950275343,0,02/04/2025 17:00,harod2_shd.csv,shade,15.2427661,6.057233897,-0.965925826,-0.258819045
54,16.61902489,15.2427661,18.63026236,1020,18.63026236,50.52116709,1.073927276,0,8.950275343,0,02/04/2025 17:00,harod2_air.csv,air,18.63026236,-1.230262362,-0.965925826,-0.258819045
55,16.66454499,15.89536054,18.63570662,1080,18.63570662,49.56329016,0.505921913,0,10.92924234,0,02/04/2025 18:00,harod2_sun.csv,sun,16.66454499,5.935455009,-1,-1.84E-16
56,16.66454499,15.89536054,18.63570662,1080,18.63570662,49.56329016,0.505921913,0,10.92924234,0,02/04/2025 18:00,harod2_shd.csv,shade,15.89536054,4.404639464,-1,-1.84E-16
57,16.66454499,15.89536054,18.63570662,1080,18.63570662,49.56329016,0.505921913,0,10.92924234,0,02/04/2025 18:00,harod2_air.csv,air,18.63570662,-2.035706623,-1,-1.84E-16
58,13.78152791,15.35835778,17.96804334,1140,17.96804334,49.87155813,0.857706304,0,-0.138948774,0,02/04/2025 19:00,harod2_sun.csv,sun,13.78152791,6.918472087,-0.965925826,0.258819045
59,13.78152791,15.35835778,17.96804334,1140,17.96804334,49.87155813,0.857706304,0,-0.138948774,0,02/04/2025 19:00,harod2_shd.csv,shade,15.35835778,4.041642221,-0.965925826,0.258819045
60,13.78152791,15.35835778,17.96804334,1140,17.96804334,49.87155813,0.857706304,0,-0.138948774,0,02/04/2025 19:00,harod2_air.csv,air,17.96804334,-3.468043337,-0.965925826,0.258819045
61,12.02453832,14.48544628,16.9749625,1200,16.9749625,51.39927689,0.971032936,0,-1.682688974,0,02/04/2025 20:00,harod2_sun.csv,sun,12.02453832,7.375461684,-0.866025404,0.5
62,12.02453832,14.48544628,16.9749625,1200,16.9749625,51.39927689,0.971032936,0,-1.682688974,0,02/04/2025 20:00,harod2_shd.csv,shade,14.48544628,4.014553722,-0.866025404,0.5
63,12.02453832,14.48544628,16.9749625,1200,16.9749625,51.39927689,0.971032936,0,-1.682688974,0,02/04/2025 20:00,harod2_air.csv,air,16.9749625,-2.974962497,-0.866025404,0.5
64,11.30036685,14.01624259,16.38273351,1260,16.38273351,51.90862691,0.990010091,0,-2.485275913,0,02/04/2025 21:00,harod2_sun.csv,sun,11.30036685,6.899633146,-0.707106781,0.707106781
65,11.30036685,14.01624259,16.38273351,1260,16.38273351,51.90862691,0.990010091,0,-2.485275913,0,02/04/2025 21:00,harod2_shd.csv,shade,14.01624259,3.883757406,-0.707106781,0.707106781
66,11.30036685,14.01624259,16.38273351,1260,16.38273351,51.90862691,0.990010091,0,-2.485275913,0,02/04/2025 21:00,harod2_air.csv,air,16.38273351,-3.982733513,-0.707106781,0.707106781
67,10.79923487,13.69006235,15.47018929,1320,15.47018929,54.96349342,1.008793605,0,-3.318607536,0,02/04/2025 22:00,harod2_sun.csv,sun,10.79923487,6.300765125,-0.5,0.866025404
68,10.79923487,13.69006235,15.47018929,1320,15.47018929,54.96349342,1.008793605,0,-3.318607536,0,02/04/2025 22:00,harod2_shd.csv,shade,13.69006235,3.409937651,-0.5,0.866025404
69,10.79923487,13.69006235,15.47018929,1320,15.47018929,54.96349342,1.008793605,0,-3.318607536,0,02/04/2025 22:00,harod2_air.csv,air,15.47018929,-3.270189292,-0.5,0.866025404
70,10.41568335,13.43467453,14.88685809,1380,14.88685809,56.27418902,1.004516988,0,-3.978234904,0,02/04/2025 23:00,harod2_sun.csv,sun,10.41568335,6.18431665,-0.258819045,0.965925826
71,10.41568335,13.43467453,14.88685809,1380,14.88685809,56.27418902,1.004516988,0,-3.978234904,0,02/04/2025 23:00,harod2_shd.csv,shade,13.43467453,3.265325469,-0.258819045,0.965925826
72,10.41568335,13.43467453,14.88685809,1380,14.88685809,56.27418902,1.004516988,0,-3.978234904,0,02/04/2025 23:00,harod2_air.csv,air,14.88685809,-2.586858095,-0.258819045,0.965925826
73,10.3030787,13.34333152,14.13636148,0,14.13636148,58.16192863,0.964747288,0,-4.656282227,0,03/04/2025,harod2_sun.csv,sun,10.3030787,5.396921302,0,1
74,10.3030787,13.34333152,14.13636148,0,14.13636148,58.16192863,0.964747288,0,-4.656282227,0,03/04/2025,harod2_shd.csv,shade,13.34333152,2.756668482,0,1
75,10.3030787,13.34333152,14.13636148,0,14.13636148,58.16192863,0.964747288,0,-4.656282227,0,03/04/2025,harod2_air.csv,air,14.13636148,-3.336361477,0,1
76,9.938585526,13.07997718,13.4856342,60,13.4856342,59.50781664,0.936837631,0,-4.432701078,0,03/04/2025 1:00,harod2_sun.csv,sun,9.938585526,5.061414474,0.258819045,0.965925826
77,9.938585526,13.07997718,13.4856342,60,13.4856342,59.50781664,0.936837631,0,-4.432701078,0,03/04/2025 1:00,harod2_shd.csv,shade,13.07997718,2.720022825,0.258819045,0.965925826
78,9.938585526,13.07997718,13.4856342,60,13.4856342,59.50781664,0.936837631,0,-4.432701078,0,03/04/2025 1:00,harod2_air.csv,air,13.4856342,-2.485634199,0.258819045,0.965925826
79,10.01611207,12.9429688,13.05386934,120,13.05386934,61.39330193,0.922718132,0,-2.771446935,0,03/04/2025 2:00,harod2_sun.csv,sun,10.01611207,4.383887934,0.5,0.866025404
80,10.01611207,12.9429688,13.05386934,120,13.05386934,61.39330193,0.922718132,0,-2.771446935,0,03/04/2025 2:00,harod2_shd.csv,shade,12.9429688,2.257031203,0.5,0.866025404
81,10.01611207,12.9429688,13.05386934,120,13.05386934,61.39330193,0.922718132,0,-2.771446935,0,03/04/2025 2:00,harod2_air.csv,air,13.05386934,-1.853869342,0.5,0.866025404
82,10.10971619,12.92044893,12.9240487,180,12.9240487,61.96992971,0.881956532,0,-2.292434206,0,03/04/2025 3:00,harod2_sun.csv,sun,10.10971619,3.990283809,0.707106781,0.707106781
83,10.10971619,12.92044893,12.9240487,180,12.9240487,61.96992971,0.881956532,0,-2.292434206,0,03/04/2025 3:00,harod2_shd.csv,shade,12.92044893,2.579551065,0.707106781,0.707106781
84,10.10971619,12.92044893,12.9240487,180,12.9240487,61.96992971,0.881956532,0,-2.292434206,0,03/04/2025 3:00,harod2_air.csv,air,12.9240487,0.675951299,0.707106781,0.707106781
85,11.37585371,13.11745813,13.14420678,240,13.14420678,61.01802955,0.840932071,30.01548875,1.133587598,0,03/04/2025 4:00,harod2_sun.csv,sun,11.37585371,2.924146289,0.866025404,0.5
86,11.37585371,13.11745813,13.14420678,240,13.14420678,61.01802955,0.840932071,30.01548875,1.133587598,0,03/04/2025 4:00,harod2_shd.csv,shade,13.11745813,2.282541868,0.866025404,0.5
87,11.37585371,13.11745813,13.14420678,240,13.14420678,61.01802955,0.840932071,30.01548875,1.133587598,0,03/04/2025 4:00,harod2_air.csv,air,13.14420678,-0.944206781,0.866025404,0.5
88,19.82620475,14.5736242,15.98930738,300,15.98930738,53.50855949,0.85628237,302.7910375,8.150937005,0,03/04/2025 5:00,harod2_sun.csv,sun,19.82620475,-3.226204746,0.965925826,0.258819045
89,19.82620475,14.5736242,15.98930738,300,15.98930738,53.50855949,0.85628237,302.7910375,8.150937005,0,03/04/2025 5:00,harod2_shd.csv,shade,14.5736242,2.0263758,0.965925826,0.258819045
90,19.82620475,14.5736242,15.98930738,300,15.98930738,53.50855949,0.85628237,302.7910375,8.150937005,0,03/04/2025 5:00,harod2_air.csv,air,15.98930738,3.210692619,0.965925826,0.258819045
91,27.54179128,16.43429715,18.91209041,360,18.91209041,46.44349956,0.811512014,457.9719446,11.24631538,0,03/04/2025 6:00,harod2_sun.csv,sun,27.54179128,-6.641791282,1,6.12E-17
92,27.54179128,16.43429715,18.91209041,360,18.91209041,46.44349956,0.811512014,457.9719446,11.24631538,0,03/04/2025 6:00,harod2_shd.csv,shade,16.43429715,1.765702851,1,6.12E-17
93,27.54179128,16.43429715,18.91209041,360,18.91209041,46.44349956,0.811512014,457.9719446,11.24631538,0,03/04/2025 6:00,harod2_air.csv,air,18.91209041,1.487909593,1,6.12E-17
94,32.830033,17.70665421,21.53646207,420,21.53646207,38.59364328,1.047551083,682.0193394,12.68757235,0,03/04/2025 7:00,harod2_sun.csv,sun,32.830033,-4.930032996,0.965925826,-0.258819045
95,32.830033,17.70665421,21.53646207,420,21.53646207,38.59364328,1.047551083,682.0193394,12.68757235,0,03/04/2025 7:00,harod2_shd.csv,shade,17.70665421,1.493345787,0.965925826,-0.258819045
96,32.830033,17.70665421,21.53646207,420,21.53646207,38.59364328,1.047551083,682.0193394,12.68757235,0,03/04/2025 7:00,harod2_air.csv,air,21.53646207,1.763537927,0.965925826,-0.258819045
97,33.43643014,17.81775725,23.73944908,480,23.73944908,31.35218301,1.512788311,833.154576,5.416329477,0,03/04/2025 8:00,harod2_sun.csv,sun,33.43643014,-0.236430145,0.866025404,-0.5
98,33.43643014,17.81775725,23.73944908,480,23.73944908,31.35218301,1.512788311,833.154576,5.416329477,0,03/04/2025 8:00,harod2_shd.csv,shade,17.81775725,2.682242746,0.866025404,-0.5
99,33.43643014,17.81775725,23.73944908,480,23.73944908,31.35218301,1.512788311,833.154576,5.416329477,0,03/04/2025 8:00,harod2_air.csv,air,23.73944908,1.760550923,0.866025404,-0.5
100,32.9212099,17.62715032,25.00478424,540,25.00478424,28.33924046,1.958786602,922.5235649,4.703553796,0,03/04/2025 9:00,harod2_sun.csv,sun,32.9212099,9.978790098,0.707106781,-0.707106781
101,32.9212099,17.62715032,25.00478424,540,25.00478424,28.33924046,1.958786602,922.5235649,4.703553796,0,03/04/2025 9:00,harod2_shd.csv,shade,17.62715032,4.172849679,0.707106781,-0.707106781
102,32.9212099,17.62715032,25.00478424,540,25.00478424,28.33924046,1.958786602,922.5235649,4.703553796,0,03/04/2025 9:00,harod2_air.csv,air,25.00478424,1.395215755,0.707106781,-0.707106781
103,33.67089543,17.71563859,25.85117073,600,25.85117073,26.80529461,2.000279175,930.6198081,5.251196951,0,03/04/2025 10:00,harod2_sun.csv,sun,33.67089543,14.92910457,0.5,-0.866025404
104,33.67089543,17.71563859,25.85117073,600,25.85117073,26.80529461,2.000279175,930.6198081,5.251196951,0,03/04/2025 10:00,harod2_shd.csv,shade,17.71563859,5.784361406,0.5,-0.866025404
105,33.67089543,17.71563859,25.85117073,600,25.85117073,26.80529461,2.000279175,930.6198081,5.251196951,0,03/04/2025 10:00,harod2_air.csv,air,25.85117073,1.548829269,0.5,-0.866025404
106,37.2270403,17.36336619,26.38418564,660,26.38418564,27.19763599,2.619265455,867.6998423,6.309617161,0,03/04/2025 11:00,harod2_sun.csv,sun,37.2270403,14.9729597,0.258819045,-0.965925826
107,37.2270403,17.36336619,26.38418564,660,26.38418564,27.19763599,2.619265455,867.6998423,6.309617161,0,03/04/2025 11:00,harod2_shd.csv,shade,17.36336619,7.236633814,0.258819045,-0.965925826
108,37.2270403,17.36336619,26.38418564,660,26.38418564,27.19763599,2.619265455,867.6998423,6.309617161,0,03/04/2025 11:00,harod2_air.csv,air,26.38418564,2.015814361,0.258819045,-0.965925826
109,41.47737115,17.00014171,26.23045875,720,26.23045875,28.98945222,3.014989725,744.9523147,6.665746573,0,03/04/2025 12:00,harod2_sun.csv,sun,41.47737115,9.522628855,1.22E-16,-1
110,41.47737115,17.00014171,26.23045875,720,26.23045875,28.98945222,3.014989725,744.9523147,6.665746573,0,03/04/2025 12:00,harod2_shd.csv,shade,17.00014171,8.899858292,1.22E-16,-1
111,41.47737115,17.00014171,26.23045875,720,26.23045875,28.98945222,3.014989725,744.9523147,6.665746573,0,03/04/2025 12:00,harod2_air.csv,air,26.23045875,2.569541249,1.22E-16,-1
112,38.13028019,16.69098893,25.322274,780,25.322274,33.5050709,3.211620339,549.3325348,6.684997307,0,03/04/2025 13:00,harod2_sun.csv,sun,38.13028019,8.069719805,-0.258819045,-0.965925826
113,38.13028019,16.69098893,25.322274,780,25.322274,33.5050709,3.211620339,549.3325348,6.684997307,0,03/04/2025 13:00,harod2_shd.csv,shade,16.69098893,10.60901107,-0.258819045,-0.965925826
114,38.13028019,16.69098893,25.322274,780,25.322274,33.5050709,3.211620339,549.3325348,6.684997307,0,03/04/2025 13:00,harod2_air.csv,air,25.322274,2.677726004,-0.258819045,-0.965925826
115,31.820489,16.24053357,23.90037195,840,23.90037195,37.38337103,3.296136527,374.4582132,5.644023,0,03/04/2025 14:00,harod2_sun.csv,sun,31.820489,10.579511,-0.5,-0.866025404
116,31.820489,16.24053357,23.90037195,840,23.90037195,37.38337103,3.296136527,374.4582132,5.644023,0,03/04/2025 14:00,harod2_shd.csv,shade,16.24053357,10.05946643,-0.5,-0.866025404
117,31.820489,16.24053357,23.90037195,840,23.90037195,37.38337103,3.296136527,374.4582132,5.644023,0,03/04/2025 14:00,harod2_air.csv,air,23.90037195,2.999628047,-0.5,-0.866025404
118,22.00699027,15.34463498,22.07096927,900,22.07096927,42.5576846,2.746331631,69.61051589,4.176119877,0,03/04/2025 15:00,harod2_sun.csv,sun,22.00699027,12.89300973,-0.707106781,-0.707106781
119,22.00699027,15.34463498,22.07096927,900,22.07096927,42.5576846,2.746331631,69.61051589,4.176119877,0,03/04/2025 15:00,harod2_shd.csv,shade,15.34463498,9.255365019,-0.707106781,-0.707106781
120,22.00699027,15.34463498,22.07096927,900,22.07096927,42.5576846,2.746331631,69.61051589,4.176119877,0,03/04/2025 15:00,harod2_air.csv,air,22.07096927,1.429030725,-0.707106781,-0.707106781
121,16.03254051,14.9106113,20.22930998,960,20.22930998,48.81545382,1.943387657,0,2.746104933,0,03/04/2025 16:00,harod2_sun.csv,sun,16.03254051,13.16745949,-0.866025404,-0.5
122,16.03254051,14.9106113,20.22930998,960,20.22930998,48.81545382,1.943387657,0,2.746104933,0,03/04/2025 16:00,harod2_shd.csv,shade,14.9106113,7.589388704,-0.866025404,-0.5
123,16.03254051,14.9106113,20.22930998,960,20.22930998,48.81545382,1.943387657,0,2.746104933,0,03/04/2025 16:00,harod2_air.csv,air,20.22930998,-0.129309976,-0.866025404,-0.5
124,14.16797858,14.86170644,18.81011567,1020,18.81011567,56.15548323,1.536092767,0,1.968447704,0,03/04/2025 17:00,harod2_sun.csv,sun,14.16797858,11.33202142,-0.965925826,-0.258819045
125,14.16797858,14.86170644,18.81011567,1020,18.81011567,56.15548323,1.536092767,0,1.968447704,0,03/04/2025 17:00,harod2_shd.csv,shade,14.86170644,6.138293558,-0.965925826,-0.258819045
126,14.16797858,14.86170644,18.81011567,1020,18.81011567,56.15548323,1.536092767,0,1.968447704,0,03/04/2025 17:00,harod2_air.csv,air,18.81011567,-0.610115669,-0.965925826,-0.258819045
127,13.1853145,14.73349227,17.40518311,1080,17.40518311,60.31899468,1.116877686,0,0.528450393,0,03/04/2025 18:00,harod2_sun.csv,sun,13.1853145,10.1146855,-1,-1.84E-16
128,13.1853145,14.73349227,17.40518311,1080,17.40518311,60.31899468,1.116877686,0,0.528450393,0,03/04/2025 18:00,harod2_shd.csv,shade,14.73349227,5.266507728,-1,-1.84E-16
129,13.1853145,14.73349227,17.40518311,1080,17.40518311,60.31899468,1.116877686,0,0.528450393,0,03/04/2025 18:00,harod2_air.csv,air,17.40518311,-0.505183114,-1,-1.84E-16
130,12.71079986,14.67868784,17.31465953,1140,17.31465953,58.84132726,0.970320159,0,0.148327831,0,03/04/2025 19:00,harod2_sun.csv,sun,12.71079986,8.889200144,-0.965925826,0.258819045
131,12.71079986,14.67868784,17.31465953,1140,17.31465953,58.84132726,0.970320159,0,0.148327831,0,03/04/2025 19:00,harod2_shd.csv,shade,14.67868784,4.821312162,-0.965925826,0.258819045
132,12.71079986,14.67868784,17.31465953,1140,17.31465953,58.84132726,0.970320159,0,0.148327831,0,03/04/2025 19:00,harod2_air.csv,air,17.31465953,-1.414659529,-0.965925826,0.258819045
133,12.32747848,14.64959552,16.77260027,1200,16.77260027,59.68753758,0.811806388,0,-0.538635252,0,03/04/2025 20:00,harod2_sun.csv,sun,12.32747848,7.872521517,-0.866025404,0.5
134,12.32747848,14.64959552,16.77260027,1200,16.77260027,59.68753758,0.811806388,0,-0.538635252,0,03/04/2025 20:00,harod2_shd.csv,shade,14.64959552,4.050404481,-0.866025404,0.5
135,12.32747848,14.64959552,16.77260027,1200,16.77260027,59.68753758,0.811806388,0,-0.538635252,0,03/04/2025 20:00,harod2_air.csv,air,16.77260027,-2.472600266,-0.866025404,0.5
136,11.97194394,14.81740926,16.17617378,1260,16.17617378,60.75826953,0.523814151,0,-1.27511775,0,03/04/2025 21:00,harod2_sun.csv,sun,11.97194394,7.228056061,-0.707106781,0.707106781
137,11.97194394,14.81740926,16.17617378,1260,16.17617378,60.75826953,0.523814151,0,-1.27511775,0,03/04/2025 21:00,harod2_shd.csv,shade,14.81740926,3.482590742,-0.707106781,0.707106781
138,11.97194394,14.81740926,16.17617378,1260,16.17617378,60.75826953,0.523814151,0,-1.27511775,0,03/04/2025 21:00,harod2_air.csv,air,16.17617378,-0.976173784,-0.707106781,0.707106781
139,11.61647401,15.24278124,15.06657912,1320,15.06657912,65.67738437,0.296337356,0,-2.214848711,0,03/04/2025 22:00,harod2_sun.csv,sun,11.61647401,6.583525989,-0.5,0.866025404
140,11.61647401,15.24278124,15.06657912,1320,15.06657912,65.67738437,0.296337356,0,-2.214848711,0,03/04/2025 22:00,harod2_shd.csv,shade,15.24278124,2.657218762,-0.5,0.866025404
