"time","shade_temp","microhabitat","site_id","Location","lat","long"
"2020-09-15 01:00:00",25.1393378693758,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-15 02:00:00",24.7881133916675,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-15 03:00:00",24.4686411566908,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-15 04:00:00",24.0220158553114,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-15 05:00:00",25.894867339648,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-15 06:00:00",26.8207121136675,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-15 07:00:00",28.3907452396046,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-15 08:00:00",31.1794044652476,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-15 09:00:00",33.6198744373455,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-15 10:00:00",35.8763252295208,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-15 11:00:00",37.4085771828298,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-15 12:00:00",37.9214690356286,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-15 13:00:00",37.7169027757875,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-15 14:00:00",36.8460937642111,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-15 15:00:00",35.4165664401432,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-15 16:00:00",34.0638785311329,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-15 17:00:00",32.2910610334706,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-15 18:00:00",31.2762750045524,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-15 19:00:00",30.4801981088103,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-15 20:00:00",29.4030720026868,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-15 21:00:00",28.7098624570188,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-15 22:00:00",27.5665929627273,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-15 23:00:00",27.2676600981223,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-16",26.9415821095649,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-16 01:00:00",26.167898061729,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-16 02:00:00",25.8844208505534,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-16 03:00:00",25.8680849744968,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-16 04:00:00",25.7682988036084,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-16 05:00:00",27.2792550939835,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-16 06:00:00",28.2750213769666,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-16 07:00:00",29.779660213342,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-16 08:00:00",32.5496116421111,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-16 09:00:00",34.8392056032916,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-16 10:00:00",37.0935315052085,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-16 11:00:00",38.4540420911798,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-16 12:00:00",38.7085399069068,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-16 13:00:00",38.2430870988965,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-16 14:00:00",36.9891603642141,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-16 15:00:00",35.4332181464162,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-16 16:00:00",34.113753777628,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-16 17:00:00",32.495925956464,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-16 18:00:00",31.5434057914997,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-16 19:00:00",30.9617179997858,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-16 20:00:00",30.127459030977,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-16 21:00:00",29.4441229548527,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-16 22:00:00",28.4020315607554,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-16 23:00:00",27.8288434939468,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-17",27.4440119077504,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-17 01:00:00",26.9675656117029,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-17 02:00:00",26.5713361175922,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-17 03:00:00",26.5599837260879,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-17 04:00:00",26.2740452732511,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-17 05:00:00",27.5604074774661,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-17 06:00:00",29.1163068285577,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-17 07:00:00",30.656131855741,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-17 08:00:00",33.427996947421,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-17 09:00:00",35.3600032088345,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
